Company,Date and Time of publishing,Author,Headline,Description,Article Body,URL
LT,2023-10-05T16:42:00+05:30,PTI,Markets rebound after 2-day slump; L&T top boost,"India Business News: The 30-share BSE Sensex climbed 405.53 points or 0.62 per cent to settle at 65,631.57. During the day, it rallied 527.16 points or 0.80 per cent to 65","MUMBAI: Equity benchmark indices Sensex and Nifty rebounded sharply on Thursday after sliding for the past two sessions, propelled by bargain hunting in capital goods, banking, and IT stocks amid a sharp correction in global crude prices.The 30-share BSE Sensex climbed 405.53 points or 0.62 per cent to settle at 65,631.57. During the day, it rallied 527.16 points or 0.80 per cent to 65,753.20.Nifty advanced 109.65 points or 0.56 per cent to end at 19,545.75.Larsen & Toubro was the biggest gainer in the Sensex pack, rising 2.35 per cent, followed by Titan, Tata Consultancy Services, Maruti, Mahindra & Mahindra, Infosys, ICICI Bank and Asian Paints.In contrast, Power Grid, Nestle, NTPC, HCL Technologies and Bajaj Finance were among the laggards.In Asian markets, Tokyo and Hong Kong settled in the green, while Seoul ended lower. Trading was closed in Shanghai for a holiday.European markets were trading on a mixed note. The US markets ended in positive territory on Wednesday.Global oil benchmark Brent crude declined 0.89 per cent to USD 85.05 a barrel.Foreign Institutional Investors (FIIs) offloaded equities worth Rs 4,424.02 crore on Wednesday, according to exchange data.The BSE benchmark declined 286.06 points or 0.44 per cent to settle at 65,226.04 on Wednesday. Nifty slipped 92.65 points or 0.47 per cent to end at 19,436.10.",https://timesofindia.indiatimes.com/business/india-business/markets-rebound-after-2-day-slump-lt-top-boost/articleshow/104187699.cms
LT,2023-09-28T10:19:00+05:30,PTI,"Sensex climbs 287.32 points to 66,406.01 in early trade; Nifty advances 50.2 points to 19,766.65",Markets News: MUMBAI: The domestic stock markets climbed in early trade on Thursday but later gave up all the early gains to trade lower amid muted global trends an.,"MUMBAI: The domestic stock markets climbed in early trade on Thursday but later gave up all the early gains to trade lower amid muted global trends and continuous foreign fund outflows.The monthly derivatives expiry also added to the volatile trends in the markets.The 30-share BSE Sensex climbed 287.32 points to 66,406.01 in early deals. The Nifty advanced 50.2 points to 19,766.65.However, both the benchmark indices failed to carry forward the winning momentum and traded in the negative territory later. The 30-share BSE benchmark traded 64.71 points lower at 66,053.98 and the Nifty quoted 14.20 points down at 19,702.25.Among the Sensex firms, Larsen & Toubro, JSW Steel, Axis Bank, Tata Steel, Sun Pharma and State Bank of India were the biggest gainers.Tech Mahindra, Asian Paints, Hindustan Unilever, Bajaj Finance, ITC and Kotak Mahindra Bank were the major laggards.In Asian markets, Shanghai quoted in the green while Tokyo and Hong Kong traded lower.The US markets ended on a mixed note on Wednesday.""Even though the market is showing resilience, the undercurrent is weak. The dollar index at 106.59, the US 10-year bond yield at 4.62 per cent and Brent crude above USD 97 are strong headwinds that can pull the market down,"" V K Vijayakumar, Chief Investment Strategist at Geojit Financial Services, said.Global oil benchmark Brent crude climbed 0.71 per cent to USD 97.24 a barrel.Foreign Institutional Investors (FIIs) offloaded equities worth Rs 354.35 crore on Wednesday, according to exchange data.""The rising US bond yields on the back of the firm dollar index has resulted in foreign fund outflows in the month so far. However, India's structural growth and key indicators would mean that investors cannot be bearish on local markets for long,"" Prashanth Tapse, Senior VP (Research) at Mehta Equities Ltd, said.The BSE benchmark had climbed 173.22 points or 0.26 per cent to settle at 66,118.69 on Wednesday. The Nifty gained 51.75 points or 0.26 per cent to end at 19,716.45.",https://timesofindia.indiatimes.com/business/markets/sensex/sensex-climbs-287-32-points-to-66406-01-in-early-trade-nifty-advances-50-2-points-to-19766-65/articleshow/104005737.cms
LT,2023-09-25T11:10:00+05:30,PTI,"Markets decline in early trade on weak global trends, foreign fund outflows",Markets News: MUMBAI: Equity benchmark indices declined in early trade on Monday amid a weak trend in global markets and continuous foreign fund outflows.,"MUMBAI: Equity benchmark indices declined in early trade on Monday amid a weak trend in global markets and continuous foreign fund outflows.The 30-share BSE sensex fell 136.61 points to 65,872.54. The Nifty dipped 39.7 points to 19,634.55.Among the Sensex firms, Larsen & Toubro, Axis Bank, ITC, Infosys, Tata Consultancy Services, Reliance Industries, Hindustan Unilever and IndusInd Bank were the major laggards.Bajaj Finance, Bajaj Finserv, Maruti and Asian Paints were the gainers.In Asian markets, Seoul, Shanghai and Hong Kong were quoting in the negative territory while Tokyo traded in the green.The US markets ended lower on Friday.Global oil benchmark Brent crude climbed 0.21 per cent to $93.47 a barrel.Foreign Institutional Investors (FIIs) offloaded equities worth Rs 1,326.74 crore on Friday, according to exchange data.Foreign Portfolio Investors (FPIs) have pulled out over Rs 10,000 crore from Indian equities in the first three weeks of September.""Sustained FII selling has been a drag on the market in recent days,"" said V K Vijayakumar, Chief Investment Strategist at Geojit Financial Services.The BSE benchmark had declined 221.09 points or 0.33% to settle at 66,009.15 on Friday. The Nifty fell 68.10 points or 0.34% to end at 19,674.25. ",https://timesofindia.indiatimes.com/business/markets/sensex/markets-decline-in-early-trade-on-weak-global-trends-foreign-fund-outflows/articleshow/103921334.cms
LT,2023-09-05T10:36:00+05:30,PTI,Markets climb in early trade on strong macroeconomic numbers,"Markets News: MUMBAI: Equity benchmark indices climbed in early trade on Tuesday, extending their rally for the third day running, amid encouraging domestic macroec.","MUMBAI: Equity benchmark indices climbed in early trade on Tuesday, extending their rally for the third day running, amid encouraging domestic macroeconomic data.The BSE benchmark Sensex climbed 119.17 points to 65,747.31 in early trade. The Nifty gained 39.15 points to 19,567.95.From the Sensex pack, Titan, Sun Pharma, Larsen & Toubro, ITC, Bajaj Finance, Power Grid, Nestle and Tata Motors were the major gainers.JSW Steel, Bharti Airtel, UltraTech Cement, HCL Technologies and NTPC were among the laggards.In Asian markets, Seoul, Tokyo, Shanghai and Hong Kong were trading in the negative territory.The US markets were closed on Monday.Following the recent spate of strong macroeconomic numbers, the sentiment has turned risk on for investors, although concerns over weak monsoon would continue to weigh in the near term, Shrikant Chouhan, Head of Research (Retail) at Kotak Securities Ltd, said.Manufacturing activities in India gained momentum in August as new orders and output increased at the quickest rates in nearly three years, according to a survey released on Friday.GST collections grew by 11 per cent to over Rs 1.59 lakh crore in August on the back of improved compliance and reduced evasion, with experts forecasting higher mop-up to continue in the upcoming festive season.Domestic passenger vehicle sales hit a record in August, led by highest-ever monthly dispatches from Maruti Suzuki on the back of festive demand and the continued strong offtake of SUVs.Global oil benchmark Brent crude declined 0.07 per cent to USD 88.94 a barrel.Foreign Institutional Investors (FIIs) offloaded equities worth Rs 3,367.67 crore on Monday, according to exchange data.The BSE benchmark had climbed 240.98 points or 0.37 per cent to settle at 65,628.14 on Monday. The Nifty went up by 93.50 points or 0.48 per cent to end at 19,528.80. ",https://timesofindia.indiatimes.com/business/markets/sensex/markets-climb-in-early-trade-on-strong-macroeconomic-numbers/articleshow/103378746.cms
LT,2023-07-21T12:34:00+05:30,TIMESOFINDIA.COM,"Larsen & Toubro gains on buyback; Infosys, HUL fall on weak results","India Business News: NEW DELHI: For a change, sensex and Nifty are trading lower on Friday, primarily due to the drop in IT shares.","NEW DELHI: For a change, sensex and Nifty are trading lower on Friday, primarily due to the drop in IT shares. This downturn was mainly triggered by Infosys, the leading software services provider, which revised its revenue guidance downwards. The company attributed this adjustment to a decrease in client spending, influenced by the prevailing weak global cues.Infosys said Thursday it now expects revenue to grow between 1% and 3.5% in the year through March 2024, compared with the 4% to 7% growth it projected previously. Analysts on average had expected 7% growth. On Friday, several brokerages including Equirus Securities cut their recommendations on the stock.Hindustan Unilever shares fall over 2% after June quarter earningsThe shares of FMCG major Hindustan Unilever on Friday declined over 2 per cent after the company's first quarter earnings failed to cheer investors.Hindustan Unilever on Thursday reported 6.9 per cent rise in consolidated profit after tax at Rs 2,556 crore for June quarter 2023-24 riding on a gradual recovery in the FMCG industry despite operating in challenging environment.Larsen & Toubro gains on buybackAmong individual stocks, Larsen & Toubro gained over 2.5%. The company is considering a proposal for buyback of equity shares and payment of special dividends.(With inputs from agencies)",https://timesofindia.indiatimes.com/business/india-business/stock-market-larsen-toubro-buyback-infosys-hul-results/articleshow/102006864.cms
LT,2023-08-24T10:27:00+05:30,PTI,"Sensex, Nifty rally in early trade on firm global trends, foreign fund inflows","Markets News: MUMBAI: Equity benchmark indices rallied in early trade on Thursday, extending their winning run for the fourth day running, amid positive global mark.","MUMBAI: Equity benchmark indices rallied in early trade on Thursday, extending their winning run for the fourth day running, amid positive global market trends and fresh foreign fund inflows.The BSE Sensex climbed 333.95 points to 65,767.25 in early trade. The NSE Nifty gained 101.65 points to 19,545.65.From the Sensex pack, Tech Mahindra, Larsen & Toubro, Power Grid, ICICI Bank, IndusInd Bank, Infosys, JSW Steel, Wipro, Titan and UltraTech Cement were among the gainers.Jio Financial Services emerged as the laggard.In Asian markets, Seoul, Tokyo, Shanghai and Hong Kong were trading in the positive territory.The US markets ended with gains on Wednesday.Foreign Institutional Investors (FIIs) turned buyers on Wednesday as they bought equities worth Rs 614.32 crore, according to exchange data.""The near-term market outlook has turned distinctly positive with the US economy's soft landing narrative lifting sentiments globally and Chandrayaan-3's successful soft landing on the moon boosting sentiments in India,"" said V K Vijayakumar, Chief Investment Strategist at Geojit Financial Services.India's Moon mission Chandrayaan-3 touched down on the lunar south pole on Wednesday, making it the first country to land on the uncharted surface.Global oil benchmark Brent crude declined 0.31 per cent to USD 82.95 a barrel.The BSE benchmark had climbed 213.27 points or 0.33 per cent to settle at 65,433.30 on Wednesday. The Nifty had gained 47.55 points or 0.25 per cent to end at 19,444. ",https://timesofindia.indiatimes.com/business/markets/sensex/markets-rally-in-early-trade-on-firm-global-trends-foreign-fund-inflows/articleshow/103007288.cms
LT,2023-08-23T17:08:00+05:30,Reuters,Chandrayaan 3 linked companies gain ahead of landing attempt,"India News: Just hours before the nation prepares to land a spacecraft on the lunar south pole, Larsen & Toubro (L&T) and other businesses that provided tools and","BENGALURU: Larsen & Toubro (L&T) and other companies that supplied equipment and materials for Chandrayaan 3 mission to the moon jumped on Wednesday, hours before the country attempts to land a spacecraft on the lunar south pole. The Indian Space Research Organisation's (ISRO) Chandrayaan-3 spacecraft will attempt to land on the lunar south pole at 6:04 p.m. IST (1234 GMT) on Wednesday, in a mission seen as crucial to lunar exploration and the country's standing as a space power. The mission has received heightened attention after Russia's Luna-25 mission failed less than a week earlier. Industrial conglomerate L&T, which manufactured some segments of the booster that launched the spacecraft, ended 1.5% on the day. India's space center in Sriharikota also uses L&T's tracking radar used to monitor launch vehicles. Alloy maker Mishra Dhatu Nigam, which supplied cobalt and nickel base alloys for the launch vehicle, jumped 3.4%, while Indo National, which supplied four electronics components for the launch vehicle, jumped 5%. Precision engineering firm MTAR Technologies, which counts ISRO among its clients, jumped nearly 5%, while Paras Defence and Space Technologies added 5.4%. Industrial gas firm Linde India climbed 3.2% and is up nearly 19% so far this week, while Centum Electronics , which supplied modules for the mission, surged 14.2%.",https://timesofindia.indiatimes.com/india/chandrayaan-3-linked-companies-gain-ahead-of-landing-attempt/articleshow/102985992.cms
LT,2023-07-26T17:49:00+05:30,PTI,Larsen and Toubro shares jump 3.55% on robust June quarter earnings,Markets News: NEW DELHI: Shares of Larsen and Toubro (L&T) on Wednesday jumped 3.,"NEW DELHI: Shares of Larsen and Toubro (L&T) on Wednesday jumped 3.55 per cent after the company posted a 36 per cent rise in net profit to Rs 3,116.12 crore in the June quarter.The stock climbed 3.30 per cent to settle at Rs 2,646.55 on the BSE. During the day, it jumped 4.35 per cent to reach its 52-week high of Rs 2,673.60 on the BSE.At the NSE, it gained 3.55 per cent to end at Rs 2,652. During the day, it rallied 4.41 per cent to hit its 52-week peak of 2,673.85.The company's market valuation jumped from Rs 11,891.15 crore to Rs 3,71,991.86 crore, helped by the rally in the stock.The stock emerged as the biggest gainer on both the BSE Sensex and NSE Nifty.In traded volume terms, 2.34 lakh shares of the company were traded at the BSE and over 58.20 lakh shares on the NSE during the day.Infrastructure major Larsen and Toubro on Tuesday posted a 36 per cent rise in net profit to Rs 3,116.12 crore in the June quarter, mainly aided by the execution of a healthy order book in its projects and manufacturing portfolio.The company's board has approved the buyback of shares worth up to Rs 10,000 crore.According to a regulatory filing, the total income increased to Rs 49,027.93 crore in the first quarter of the current fiscal from Rs 36,547.92 crore in the year-ago period.It had a net profit of Rs 2,293.01 crore in the corresponding period of 2022-23.L&T's expenses in the June quarter rose to Rs 44,695.56 crore from Rs 33,619.24 crore a year ago.The Board of Directors of the company has approved a proposal to buy back shares worth up to Rs 10,000 crore, excluding tax on the buyback.The proposal is subject to the approval of shareholders.Further, the board has cleared a special dividend of Rs 6 per equity share. ",https://timesofindia.indiatimes.com/business/markets/quarterly-results/larsen-and-toubro-shares-jump-3-55-on-robust-june-quarter-earnings/articleshow/102142045.cms
LT,2023-05-10T18:21:00+05:30,PTI,"Larsen & Toubro Q4 profit rises 10% to Rs 3,987 crore","India Business News: Larsen & Toubro (L&T) reported a consolidated net profit of Rs 3,987 crore ($533m) for the quarter ended in March 2023, up by 10% YoY, due to a rise i","NEW DELHI: Engineering and construction giant Larsen & Toubro (L&T) on Wednesday reported a 10 per cent rise in its consolidated net profit to Rs 3,987 crore for the quarter ended in March 2023, helped by higher revenues.The company had posted a consolidated net profit of Rs 3,621 crore in the year-ago period, the infrastructure major said in a filing to BSE.The consolidated revenue of the company during January-March 2023 increased to Rs 58,335 crore from Rs 52,851 crore in the year-ago period, a rise of 10 per cent.Its total expenses also surged 11 per cent to Rs 51,502 crore against Rs 46,334 crore in January-March FY22.The Board of Directors has recommended a final dividend of Rs 24 per equity share, for the approval of shareholders.The company received orders worth Rs 230,528 crore at the group level during the year ended March 31, 2023, registering a healthy y-o-y growth of 19%.In a separate statement, S. N. Subrahmanyan, Chief Executive Officer of Larsen & Toubro, said ""For the first time ever, our group order inflows cross Rs 2 trillion (Rs 2 lakh crore) and our order book Rs 4 trillion is at a record high.""Our group revenues at Rs 1.83 trillion for the year registered a growth of 17 per cent, the best we have achieved in the five last years, on the back of strong execution momentum in the projects & manufacturing portfolio and a healthy growth in IT&TS businesses.""",https://timesofindia.indiatimes.com/business/india-business/larsen-toubro-q4-profit-rises-10-to-rs-3987-crore/articleshow/100136109.cms
LT,2023-08-01T08:57:00+05:30,TNN,Ram Temple: More workers to meet deadline,"With just five months to go for the inauguration of the Ram Mandir complex in Ayodhya, Larsen & Toubro, the construction firm tasked to build the temp","LUCKNOW: With just five months to go for the inauguration of the Ram Mandir complex in Ayodhya, Larsen & Toubro, the construction firm tasked to build the temple complex, has increased the strength of workers employed at the site from 1,500 to 2,000.Beginning Tuesday, the increased number of workers will be deputed in shifts running round-the-clock to achieve the deadline of December 31 for the completion of the ground-plus-one-storey structure. Until now, the workers were engaged in an 18-hour shift. The carving work on the pillars of the temple is also likely to go on till late evening with the help of portable light towers in a few days, said a source involved in commissioning the project.Gearing up for the consecration ceremony in January, Shri Ram Janmabhoomi Teerth Kshetra Trust has asked the construction firm to wrap up the work on the ground floor at the earliest so that slabs can be put, and the complex gets ready by the end of this year. The garbha griha (sanctum sanctorum) where the deity will be housed is also ready with some finishing work, like painting, flooring, decorative elements and lighting, pending.Meanwhile, the local development authority is going to set up 50 toilets in the city within six months. The existing public toilets are going to be spruced up while target of setting up at least 50 more toilets under the public-private-partnership model has been set by Ayodhya development authority. Most of these toilets are going to come up across Ram Path, main arterial road that will connect Sahadatganj to Nayaghat and is expected to handle the maximum traffic load in the coming years.",https://timesofindia.indiatimes.com/city/lucknow/ram-temple-more-workers-to-meet-deadline/articleshow/102296393.cms
